timezone,videoId,channelId,channelTitle,title,commentCount,viewCount,likeCount,dislikeCount,date,cln_title
2020-10-13T11:11:42Z,haIPZgRCMSQ,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】しゅばしゅばしゅばしゅば！！！！！！！マイクラ【ホロライブ/大空スバル】,25,46962,2722,13,2020-10-13,【 # 生 スバル 】 し ゅばしゅばしゅばしゅば !!!!!!! マイクラ 【 ホロライブ / 大空 スバル 】
2020-10-11T09:01:15Z,czdJAMqyABQ,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【初見実況】#6　ゼルダの伝説・風のタクトやる！！！！The Legend of Zelda: The Wind Waker【ホロライブ/大空スバル】,126,121714,6136,38,2020-10-11,【 初 見 実況 】 # 6 ゼルダ の 伝説 ・ 風 の タクト やる !!!! The   Legend   of   Zelda :   The   Wind   Waker 【 ホロライブ / 大空 スバル 】
2020-10-09T15:49:04Z,ZkPTEZKkz3E,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホラゲー】INFLICTIONこわそう【ホロライブ/大空スバル】,45,181737,9548,30,2020-10-09,【 ホラゲー 】 INFLICTION こわそ う 【 ホロライブ / 大空 スバル 】
2020-10-08T14:11:06Z,zoKEvUhVca0,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】大空建設の本拠地をつくるぞ！！【ホロライブ/大空スバル】,59,178265,8675,47,2020-10-08,【 # 生 スバル 】 大空 建設 の 本拠地 を つくる ぞ !!【 ホロライブ / 大空 スバル 】
2020-10-06T15:20:42Z,iOHLC-WKUk0,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【 #生スバル 】2期生コラボたのしかったね雑談【ホロライブ/大空スバル】,72,139325,9588,31,2020-10-06,【 # 生 スバル 】 2 期生 コラボ たのしかっ た ね 雑談 【 ホロライブ / 大空 スバル 】
2020-10-04T13:05:52Z,rfn7z8BOYn4,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】RFA!!!最強負荷30で地獄をのぞいてみるすばる【ホロライブ/大空スバル】,87,120120,7870,33,2020-10-04,【 # 生 スバル 】 RFA !!! 最強 負荷 30 で 地獄 を のぞい て みる すばる 【 ホロライブ / 大空 スバル 】
2020-10-04T09:20:30Z,MuLAU7p6Se4,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【初見実況】#5　ゼルダの伝説・風のタクトやる！！！！The Legend of Zelda: The Wind Waker【ホロライブ/大空スバル】,49,108904,5752,44,2020-10-04,【 初 見 実況 】 # 5 ゼルダ の 伝説 ・ 風 の タクト やる !!!! The   Legend   of   Zelda :   The   Wind   Waker 【 ホロライブ / 大空 スバル 】
2020-10-03T04:18:44Z,sofYlrHvWdQ,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【週末雑談】10/03  おあようスバル 【ホロライブ/大空スバル】,84,145605,9803,39,2020-10-03,【 週末 雑談 】 10 / 03 お あ よう スバル 【 ホロライブ / 大空 スバル 】
2020-10-02T15:47:47Z,OtkXf-ktPew,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【Chapter３】Dark Deception ピエルステージRTA!!リベンジすばる【ホロライブ/大空スバル】,43,57597,4894,15,2020-10-02,【 Chapter 3 】 Dark   Deception ピエルステージ RTA !! リベンジ すばる 【 ホロライブ / 大空 スバル 】
2020-09-29T15:16:51Z,qCFjIIdEMrU,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】おうた【ホロライブ/大空スバル】,161,160640,11310,44,2020-09-29,【 # 生 スバル 】 お うた 【 ホロライブ / 大空 スバル 】
2020-09-28T15:36:19Z,gKHM5r2EWAE,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【 #生スバル 】第１回はじめてのポーション作りでしゅばしゅばすばる【ホロライブ/大空スバル】,87,220833,9741,54,2020-09-28,【 # 生 スバル 】 第 1 回 はじめて の ポーション 作り でし ゅばしゅばすばる 【 ホロライブ / 大空 スバル 】
2020-09-27T08:46:39Z,NZFhRWoq_Yc,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【初見実況】#4.5　ゼルダの伝説・風のタクトやる！！！！The Legend of Zelda: The Wind Waker【ホロライブ/大空スバル】,40,98445,5387,39,2020-09-27,【 初 見 実況 】 # 4 . 5 ゼルダ の 伝説 ・ 風 の タクト やる !!!! The   Legend   of   Zelda :   The   Wind   Waker 【 ホロライブ / 大空 スバル 】
2020-09-27T05:51:53Z,-yquNvFEy54,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【初見実況】#4 ゼルダの伝説・風のタクトやる！ジャブー様探し！！！！The Legend of Zelda: The Wind Waker【ホロライブ/大空スバル】,19,60023,3845,25,2020-09-27,【 初 見 実況 】 # 4 ゼルダ の 伝説 ・ 風 の タクト やる ! ジャ ブー 様 探し !!!! The   Legend   of   Zelda :   The   Wind   Waker 【 ホロライブ / 大空 スバル 】
2020-09-26T17:45:17Z,aWB-jC_b-Ag,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【 #生スバル 】TNTを作ってしゅばしゅばしたいすばる【MINECRAFT】,63,151753,7427,31,2020-09-26,【 # 生 スバル 】 TNT を 作っ て し ゅばしゅばしたいすばる 【 MINECRAFT 】
2020-09-26T08:34:16Z,zOBhKOFl-5Y,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【初見実況】#3 ゼルダの伝説・風のタクトやる！！ヤバい森にいく！！！The Legend of Zelda: The Wind Waker【ホロライブ/大空スバル】,33,97779,5104,30,2020-09-26,【 初 見 実況 】 # 3 ゼルダ の 伝説 ・ 風 の タクト やる !! ヤバ い 森 に いく !!! The   Legend   of   Zelda :   The   Wind   Waker 【 ホロライブ / 大空 スバル 】
2020-09-26T03:55:36Z,-N8WvjpU20Q,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【まったり雑談】9/26  おあようスバル 【ホロライブ/大空スバル】,77,122518,8173,31,2020-09-26,【 まったり 雑談 】 9 / 26 お あ よう スバル 【 ホロライブ / 大空 スバル 】
2020-09-24T13:52:56Z,KmcAK3fLZAE,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【 #生スバル 】トラップを作ってしゅばしゅばしたいすばる【MINECRAFT】,34,117471,6757,31,2020-09-24,【 # 生 スバル 】 トラップ を 作っ て し ゅばしゅばしたいすばる 【 MINECRAFT 】
2020-09-23T14:10:39Z,n731qqx3Cgw,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【 #生スバル 】ふぉーるがいずすばる【ホロライブ/大空スバル】,59,94891,6972,36,2020-09-23,【 # 生 スバル 】 ふ ぉ ー る が い ず すばる 【 ホロライブ / 大空 スバル 】
2020-09-22T02:57:39Z,vlugkj33H5g,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【MINECRAFT】ゆる雑談！ダイヤなどをまったりあつめるすばる【ホロラブ/大空スバル】,45,100499,6641,47,2020-09-22,【 MINECRAFT 】 ゆる 雑談 ! ダイヤ など を まったり あつめる すばる 【 ホロラブ / 大空 スバル 】
2020-09-21T08:58:25Z,6ckYPirMSsI,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【初見実況】#２ゼルダの伝説・風のタクトやる！！！！The Legend of Zelda: The Wind Waker【ホロライブ/大空スバル】,54,137090,6532,58,2020-09-21,【 初 見 実況 】 # 2 ゼルダ の 伝説 ・ 風 の タクト やる !!!! The   Legend   of   Zelda :   The   Wind   Waker 【 ホロライブ / 大空 スバル 】
2020-09-20T09:13:48Z,PQuPPOgpmJI,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【初見実況】ゼルダの伝説・風のタクトやる！！！！The Legend of Zelda: The Wind Waker【ホロライブ/大空スバル】,88,185113,7649,60,2020-09-20,【 初 見 実況 】 ゼルダ の 伝説 ・ 風 の タクト やる !!!! The   Legend   of   Zelda :   The   Wind   Waker 【 ホロライブ / 大空 スバル 】
2020-09-16T14:57:00Z,mDAcd8I-xgw,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#大空スバル２周年】はなす【持つべきものは友】,272,156053,12315,40,2020-09-16,【 # 大空 スバル 2 周年 】 はなす 【 持つ べき もの は 友 】
2020-09-14T13:22:47Z,XEj2gQcchGo,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホロ鯖】すばるのマイクラすーぱーつよつよ大作戦！！！その１！！！【復興】,48,146621,7743,37,2020-09-14,【 ホロ 鯖 】 すばる の マイクラ す ー ぱ ー つよ つ よ 大 作戦 !!! その 1 !!!【 復興 】
2020-09-13T17:48:04Z,5H-8jvKZOLA,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【】はなす【ホロライブ/大空スバル】,88,150850,8359,22,2020-09-13,【 】 はなす 【 ホロライブ / 大空 スバル 】
2020-09-12T02:18:39Z,92pRbco8wdM,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【まったり雑談】9/12  おあようスバル with ちょこ先生【ホロライブ/大空スバル】,65,129984,8271,30,2020-09-12,【 まったり 雑談 】 9 / 12 お あ よう スバル with ちょこ 先生 【 ホロライブ / 大空 スバル 】
2020-09-10T17:26:19Z,zK5IGA4e7mc,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホロ鯖】マイクラ建築るすばる2【復興】,52,152145,8126,40,2020-09-10,【 ホロ 鯖 】 マイ クラ 建築 る すばる 2 【 復興 】
2020-09-09T14:09:37Z,aJKpWSKdv3A,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【最終回】INSIDE【ホロライブ/大空スバル】,73,98884,6142,33,2020-09-09,【 最終 回 】 INSIDE 【 ホロライブ / 大空 スバル 】
2020-09-08T15:21:48Z,C6WTR7KpbpI,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホラゲー？】INSIDE【ホロライブ/大空スバル】,44,76834,4880,18,2020-09-08,【 ホラゲー ?】 INSIDE 【 ホロライブ / 大空 スバル 】
2020-09-05T17:41:33Z,qvfXxbkNa9Y,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホロ鯖ARK】ティタノテイム！！！！！【ホロライブ/大空スバル】,90,150025,6741,29,2020-09-05,【 ホロ 鯖 ARK 】 ティタノテイム !!!!!【 ホロライブ / 大空 スバル 】
2020-09-05T08:59:43Z,ZupcIawbO-Q,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホロ鯖ARK】ティタノ準備【ホロライブ/大空スバル】,28,97737,5082,24,2020-09-05,【 ホロ 鯖 ARK 】 ティタノ 準備 【 ホロライブ / 大空 スバル 】
2020-09-04T12:10:40Z,k9YpEb-yOb8,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【圧倒的強さ】マリオカート8DX！！すーぱー稲妻すばる杯マリカ！！！【ホロライブ/大空スバル】,27,57275,3883,27,2020-09-04,【 圧倒的 強 さ 】 マリオ カート 8 DX !! す ー ぱ ー 稲妻 すばる 杯 マリカ !!!【 ホロライブ / 大空 スバル 】
2020-09-03T14:51:02Z,zrkgOjhFn9Q,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【かかってこいや】1位をとるすばる【ホロライブ/大空スバル】,67,97125,6644,35,2020-09-03,【 かかっ て こい や 】 1 位 を とる すばる 【 ホロライブ / 大空 スバル 】
2020-09-02T18:11:08Z,Gi8PlCytuWQ,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホロ鯖】マイクラ建築るすばる【復興】,68,150063,7626,43,2020-09-02,【 ホロ 鯖 】 マイ クラ 建築 る すばる 【 復興 】
2020-09-02T12:48:36Z,Hr550c2DcrQ,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【Dark Deception】アヒルステージを30分で攻略しピエロとタイマンはるすばる！！！【ホロライブ/大空スバル】,59,88415,5345,18,2020-09-02,【 Dark   Deception 】 アヒル ステージ を 30 分 で 攻略 し ピエロ と タイ マン はる すばる !!!【 ホロライブ / 大空 スバル 】
2020-08-30T07:38:15Z,BqfNwHhOFMk,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホロ鯖】あやスバホロ鯖新拠点探しマイクラ【復興】,84,241756,11575,74,2020-08-30,【 ホロ 鯖 】 あや スバホロ 鯖 新 拠点 探し マイクラ 【 復興 】
2020-08-29T14:49:32Z,kvXLvllXero,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【初見実況】スーパーマリオサンシャイン☼スバル１【ホロライブ/大空スバル】,50,74787,4218,26,2020-08-29,【 初 見 実況 】 スーパー マリオ サンシャイン ☼ スバル 1 【 ホロライブ / 大空 スバル 】
2020-08-29T03:21:44Z,SkFXpefqqtg,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【まったり雑談】8/29  おあようスバル【ホロライブ/大空スバル】,45,125295,7609,30,2020-08-29,【 まったり 雑談 】 8 / 29 お あ よう スバル 【 ホロライブ / 大空 スバル 】
2020-08-28T13:06:07Z,BRnvHFwJc7E,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【恐怖！】本当にあった怖い黒歴史2020【ホロライブ/大空スバル】,80,149936,7441,40,2020-08-28,【 恐怖 !】 本当に あっ た 怖い 黒 歴史 2020 【 ホロライブ / 大空 スバル 】
2020-08-27T12:44:08Z,zxnb5ua2Q1I,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【雑談】1人暮らしってYABEEEEEEEEEEEEEEEEEEEEEE【ホロライブ/大空スバル】,88,160430,7282,25,2020-08-27,【 雑談 】 1 人 暮らし って YABEEEEEEEEEEEEEEEEEEEEEE 【 ホロライブ / 大空 スバル 】
2020-08-23T13:58:42Z,5SZfqFFt8lY,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【うた】DEATH【ホロライブ/大空スバル】,188,150044,9646,25,2020-08-23,【 うた 】 DEATH 【 ホロライブ / 大空 スバル 】
2020-08-23T09:38:01Z,gp6lG3zaBis,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【初見実況】ピクミンすばる４【ホロライブ/大空スバル】,59,141960,5959,69,2020-08-23,【 初 見 実況 】 ピクミン すばる 4 【 ホロライブ / 大空 スバル 】
2020-08-22T03:13:34Z,G_i0mD3l0r4,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【まったり雑談】8/21  おあようスバル【ホロライブ/大空スバル】,39,112863,7000,22,2020-08-22,【 まったり 雑談 】 8 / 21 お あ よう スバル 【 ホロライブ / 大空 スバル 】
2020-08-21T14:47:21Z,eGulJ9Qouao,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【まったり雑談】おやすみスバル（仮）【投稿は概要欄から！】,43,89570,6359,25,2020-08-21,【 まったり 雑談 】 おやすみ スバル ( 仮 )【 投稿 は 概要 欄 から !】
2020-08-20T14:53:27Z,gWzzJhYEhz8,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【かかってこいや】1位取れない鳥はただの🦆！fall guys すばる【ホロライブ/大空スバル】,66,107437,6372,33,2020-08-20,【 かかっ て こい や 】 1 位 取れ ない 鳥 は ただ の 🦆 ! fall   guys すばる 【 ホロライブ / 大空 スバル 】
2020-08-20T12:08:34Z,DGNFcG2ay3Y,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【初見実況】ピクミンすばる３【ホロライブ/大空スバル】,45,90200,4446,36,2020-08-20,【 初 見 実況 】 ピクミン すばる 3 【 ホロライブ / 大空 スバル 】
2020-08-19T15:09:07Z,m8UYEgrDaJw,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホロ鯖ARK】モンボ作り2日目！！【ホロライブ/大空スバル】,34,75868,4840,28,2020-08-19,【 ホロ 鯖 ARK 】 モンボ 作り 2 日 目 !!【 ホロライブ / 大空 スバル 】
2020-08-16T09:16:27Z,U_jXcPc0wnY,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【初見実況】ピクミンすばる２【ホロライブ/大空スバル】,67,146993,5607,48,2020-08-16,【 初 見 実況 】 ピクミン すばる 2 【 ホロライブ / 大空 スバル 】
2020-08-15T12:02:35Z,gxTEEv_iY6w,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【初見実況】ピクミンすばる【ホロライブ/大空スバル】,90,132447,5189,47,2020-08-15,【 初 見 実況 】 ピクミン すばる 【 ホロライブ / 大空 スバル 】
2020-08-15T03:12:51Z,86cmQAjOAcI,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【まったり雑談】8/15  おあようスバル【ホロライブ/大空スバル】,60,117825,6785,34,2020-08-15,【 まったり 雑談 】 8 / 15 お あ よう スバル 【 ホロライブ / 大空 スバル 】
2020-08-14T15:37:11Z,S1xpYQolEcw,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【かかってこいや】fall guys すばる【ホロライブ/大空スバル】,140,165013,9677,63,2020-08-14,【 かかっ て こい や 】 fall   guys すばる 【 ホロライブ / 大空 スバル 】
2020-08-13T15:11:29Z,oL2roCXTwIQ,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホロ鯖ARK】モンボ作り1日目！！セメント収集の巻！！！【ホロライブ/大空スバル】,26,80440,4724,45,2020-08-13,【 ホロ 鯖 ARK 】 モンボ 作り 1 日 目 !! セメント 収集 の 巻 !!!【 ホロライブ / 大空 スバル 】
2020-08-12T15:01:19Z,Nqjuz5KW42M,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【Dark Deception】庭師を今日こそクリアするすばる【地獄の3面】,85,112107,6501,25,2020-08-12,【 Dark   Deception 】 庭師 を 今日 こそ クリア する すばる 【 地獄 の 3 面 】
2020-08-10T16:14:05Z,LdCaj6upIkw,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホロ鯖ARK】アキ先輩と恐竜戦闘訓練する！！！！！！！【ホロライブ/大空スバル視点】,39,91988,5011,23,2020-08-10,【 ホロ 鯖 ARK 】 アキ 先輩 と 恐竜 戦闘 訓練 する !!!!!!!【 ホロライブ / 大空 スバル 視点 】
2020-08-10T08:40:50Z,Jiak2fgPtFY,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホラゲー】都市伝説を暴くすばる！！！！！最終話！！！！【流行り神警視庁怪異事件ファイル】,48,104354,5025,34,2020-08-10,【 ホラゲー 】 都市 伝説 を 暴く すばる !!!!! 最終 話 !!!!【 流行り 神 警視庁 怪異 事件 ファイル 】
2020-08-09T15:06:53Z,urRlD3Ahpfc,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【 #ホロワードウルフ 】ホロライブワードウルフ！！！【やる！！！】,313,400125,14938,156,2020-08-09,【 # ホロワードウルフ 】 ホロライブワードウルフ !!!【 やる !!!】
2020-08-08T03:21:01Z,qUGFieucenY,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【まったり雑談】8/8  おあようスバル【ホロライブ/大空スバル】,44,120026,7212,33,2020-08-08,【 まったり 雑談 】 8 / 8 お あ よう スバル 【 ホロライブ / 大空 スバル 】
2020-08-06T12:10:26Z,FKFsPlZWl4s,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#100均ホロライブ】メンバーの私物を見抜け！！！！100均ホロライブ！！！【第二弾】,116,254658,12115,86,2020-08-06,【 # 100 均 ホロライブ 】 メンバー の 私物 を 見抜け !!!! 100 均 ホロライブ !!!【 第 二 弾 】
2020-08-03T14:01:38Z,m3vzhh7lNiI,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホラゲー】だーくでぃせぷしょんすばる　STAGE3【ホロライブ/大空スバル】,48,104490,5180,23,2020-08-03,【 ホラゲー 】 だ ー く で ぃせぷしょんすばる STAGE 3 【 ホロライブ / 大空 スバル 】
2020-08-02T11:27:07Z,TxN_7Uyr6Bc,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホラゲー】都市伝説を暴くすばる！！！！！「鬼」編！！！！【流行り神警視庁怪異事件ファイル】,68,136347,5425,50,2020-08-02,【 ホラゲー 】 都市 伝説 を 暴く すばる !!!!!「 鬼 」 編 !!!!【 流行り 神 警視庁 怪異 事件 ファイル 】
2020-08-01T03:02:40Z,fxa-s5M9u1c,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【まったり雑談】8/1  おあようスバル【ホロライブ/大空スバル】,54,50948,3963,29,2020-08-01,【 まったり 雑談 】 8 / 1 お あ よう スバル 【 ホロライブ / 大空 スバル 】
2020-07-31T13:14:32Z,1enadukImzU,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【Half-Life2】ガバエイムでもエイリアンに勝ちたいすばる！！！【ホロライブ/大空スバル】,130,39360,3352,24,2020-07-31,【 Half - Life 2 】 ガバエイム で も エイリアン に 勝ち たい すばる !!!【 ホロライブ / 大空 スバル 】
2020-07-30T12:08:39Z,cvBYDNkElPE,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホラゲー】都市伝説を暴くすばる！！！！！！！！！【流行り神警視庁怪異事件ファイル】,143,155255,6344,261,2020-07-30,【 ホラゲー 】 都市 伝説 を 暴く すばる !!!!!!!!!【 流行り 神 警視庁 怪異 事件 ファイル 】
2020-07-29T11:47:59Z,Hl2Z74Nrijg,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホロ鯖】目指せ初のカワウソテイム！！！！！！！【ホロライブ】,49,115830,5066,37,2020-07-29,【 ホロ 鯖 】 目指せ 初 の カワウソテイム !!!!!!!【 ホロライブ 】
2020-07-27T12:22:23Z,u6eskcH_XWA,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【Slither.io】みみずすばる【ホロライブ/大空スバル】,71,67665,3662,12,2020-07-27,【 Slither . io 】 みみず すばる 【 ホロライブ / 大空 スバル 】
2020-07-25T03:01:47Z,1OrAf8Be59I,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【まったり雑談】07/25  おあようスバル【ホロライブ/大空スバル】,61,112841,6559,29,2020-07-25,【 まったり 雑談 】 07 / 25 お あ よう スバル 【 ホロライブ / 大空 スバル 】
2020-07-24T12:41:02Z,0U5yFRYj1dE,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホラゲー】だーくでぃせぷしょんすばる【ホロライブ/大空スバル】,117,134559,5752,30,2020-07-24,【 ホラゲー 】 だ ー く で ぃせぷしょんすばる 【 ホロライブ / 大空 スバル 】
2020-07-23T13:41:27Z,RJz-6qEHTPU,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホロ鯖】湾岸橋建築する！！原油も探す！！！！！【ホロライブ/大空スバル】,70,93207,4608,38,2020-07-23,【 ホロ 鯖 】 湾岸 橋 建築 する !! 原油 も 探す !!!!!【 ホロライブ / 大空 スバル 】
2020-07-22T15:02:54Z,nObC4TiZV2A,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【DM雑談】テーマ：推しに対してテンション上がりまくった話【ホロライブ/大空スバル】,26,63023,3836,28,2020-07-22,【 DM 雑談 】 テーマ : 推し に対して テンション 上がり まくっ た 話 【 ホロライブ / 大空 スバル 】
2020-07-19T11:02:27Z,aeE04GlIHFg,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【初見実況#最終回】アサシンクリード4！！！やる！！！！！【ホロライブ/大空スバル】,63,54340,3387,22,2020-07-19,【 初 見 実況 # 最終 回 】 アサ シンク リード 4 !!! やる !!!!!【 ホロライブ / 大空 スバル 】
2020-07-18T06:48:28Z,eDNZ5vb9CwU,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【初見実況#７】アサシンクリード4！！！やる！！！！！【ホロライブ/大空スバル】,31,36957,2696,17,2020-07-18,【 初 見 実況 # 7 】 アサ シンク リード 4 !!! やる !!!!!【 ホロライブ / 大空 スバル 】
2020-07-18T03:03:56Z,jzO5fGXCboQ,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【まったり雑談】07/17  おあようスバル【ホロライブ/大空スバル】,46,78607,4864,23,2020-07-18,【 まったり 雑談 】 07 / 17 お あ よう スバル 【 ホロライブ / 大空 スバル 】
2020-07-17T13:10:53Z,2Nckiit-KL8,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【神ゲー】第六回ソセレ大会！！！！！まとめてかかってこいや！！！！【ホロライブ/大空スバル】,98,179556,6272,39,2020-07-17,【 神 ゲー 】 第 六 回 ソセレ 大会 !!!!! まとめ て かかっ て こい や !!!!【 ホロライブ / 大空 スバル 】
2020-07-16T13:42:00Z,c9LR0w0A2M8,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホロ鯖】橋建築の為の！！！！！！ソロトリケラトプステイム！！！！！【ホロライブ/大空スバル】,35,70417,3943,39,2020-07-16,【 ホロ 鯖 】 橋 建築 の 為 の !!!!!! ソロトリケラトプステイム !!!!!【 ホロライブ / 大空 スバル 】
2020-07-15T14:35:52Z,3bbRdHvB43A,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【Cities Skyline】スバル市長！！街につくるよ「羅生門」！！！！！【ホロライブ/大空スバル】,30,59232,3298,17,2020-07-15,【 Cities   Skyline 】 スバル 市長 !! 街 に つくる よ 「 羅生門 」 !!!!!【 ホロライブ / 大空 スバル 】
2020-07-12T14:13:37Z,Lk47ccdfZ34,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホラゲー】🥺🥺🥺🥺PI🥺🥺🥺🥺E🥺🥺🥺🥺N🥺🥺🥺🥺【ホロライブ/大空スバル】,99,99642,5633,19,2020-07-12,【 ホラゲー 】 🥺🥺🥺🥺 PI 🥺🥺🥺🥺 E 🥺🥺🥺🥺 N 🥺🥺🥺🥺 【 ホロライブ / 大空 スバル 】
2020-07-12T07:53:58Z,Om7gt-53kls,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【初見実況#６】アサシンクリード4！！！やる！！！！！【ホロライブ/大空スバル】,37,33248,2428,12,2020-07-12,【 初 見 実況 # 6 】 アサ シンク リード 4 !!! やる !!!!!【 ホロライブ / 大空 スバル 】
2020-07-11T07:17:55Z,3bOlvSFrLnQ,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【初見実況#５】アサシンクリード4！！！やる！！！！！【ホロライブ/大空スバル】,41,38515,2392,14,2020-07-11,【 初 見 実況 # 5 】 アサ シンク リード 4 !!! やる !!!!!【 ホロライブ / 大空 スバル 】
